+----------------------------------------------------------------------+----------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------------------------------------------------+---------------------------------------------------+
| ID                                                                   | Name                                                                 | Description                                                                                                                                     | Parent                                            |
| biomesoplenty:recipes/transportation/boat_ethereal                   | biomesoplenty:recipes/transportation/boat_ethereal                   | <null>                                                                                                                                          | -                                                 |
| biomesoplenty:recipes/transportation/boat_eucalyptus                 | biomesoplenty:recipes/transportation/boat_eucalyptus                 | <null>                                                                                                                                          | -                                                 |
| biomesoplenty:recipes/transportation/boat_fir                        | biomesoplenty:recipes/transportation/boat_fir                        | <null>                                                                                                                                          | -                                                 |
| biomesoplenty:recipes/transportation/boat_hellbark                   | biomesoplenty:recipes/transportation/boat_hellbark                   | <null>                                                                                                                                          | -                                                 |
| biomesoplenty:recipes/transportation/boat_jacaranda                  | biomesoplenty:recipes/transportation/boat_jacaranda                  | <null>                                                                                                                                          | -                                                 |
| biomesoplenty:recipes/transportation/boat_magic                      | biomesoplenty:recipes/transportation/boat_magic                      | <null>                                                                                                                                          | -                                                 |
| biomesoplenty:recipes/transportation/boat_mahogany                   | biomesoplenty:recipes/transportation/boat_mahogany                   | <null>                                                                                                                                          | -                                                 |
| biomesoplenty:recipes/transportation/boat_mangrove                   | biomesoplenty:recipes/transportation/boat_mangrove                   | <null>                                                                                                                                          | -                                                 |
| biomesoplenty:recipes/transportation/boat_palm                       | biomesoplenty:recipes/transportation/boat_palm                       | <null>                                                                                                                                          | -                                                 |
| biomesoplenty:recipes/transportation/boat_pine                       | biomesoplenty:recipes/transportation/boat_pine                       | <null>                                                                                                                                          | -                                                 |
| biomesoplenty:recipes/transportation/boat_redwood                    | biomesoplenty:recipes/transportation/boat_redwood                    | <null>                                                                                                                                          | -                                                 |
| biomesoplenty:recipes/transportation/boat_sacred_oak                 | biomesoplenty:recipes/transportation/boat_sacred_oak                 | <null>                                                                                                                                          | -                                                 |
| biomesoplenty:recipes/transportation/boat_umbran                     | biomesoplenty:recipes/transportation/boat_umbran                     | <null>                                                                                                                                          | -                                                 |
| biomesoplenty:recipes/transportation/boat_willow                     | biomesoplenty:recipes/transportation/boat_willow                     | <null>                                                                                                                                          | -                                                 |
| bonsaitrees:grow                                                     | [盆景养护]                                                               | 用作装饰，或者当树场用                                                                                                                                     | bonsaitrees:root                                  |
| bonsaitrees:root                                                     | [盆景]                                                                 | 制作盆栽盆                                                                                                                                           | -                                                 |
| botania:challenge/desu_gun                                           | [裏表ラバーズ]                                                             | ASADA-SAN ASADA-SAN ASADA-SAN ASADA-SAN ASADA-SAN ASADA-SAN ASADA-SAN ASADA-SAN ASADA-SAN ASADA-SAN ASADA-SAN ASADA-SAN                         | botania:challenge/root                            |
| botania:challenge/flugel_eye                                         | [殺戮の天使]                                                              | 获得战利品：天翼族之眼                                                                                                                                     | botania:challenge/root                            |
| botania:challenge/gaia_guardian_no_armor                             | [終末のミュートロギア]                                                         | 战斗从头至尾不穿任何护甲击杀一只盖亚守护者                                                                                                                           | botania:challenge/root                            |
| botania:challenge/infinite_fruit                                     | [Innocentia]                                                         | 获得战利品：禁忌果实                                                                                                                                      | botania:challenge/root                            |
| botania:challenge/king_key                                           | [マネマネサイコトロピック]                                                       | 获得战利品：王之宝钥                                                                                                                                      | botania:challenge/root                            |
| botania:challenge/l20_shard_use                                      | [ずれていく]                                                              | 用能量为XX的拉普达碎片将地面升至天空                                                                                                                             | botania:challenge/root                            |
| botania:challenge/loki_ring                                          | [アリスメティック]                                                           | 获得战利品：洛基之戒                                                                                                                                      | botania:challenge/root                            |
| botania:challenge/null_flower                                        | [Take it Easy]                                                       | 发现一个bug导致你有了一朵未定义的植物魔法花，别忘了报告！                                                                                                                  | botania:challenge/root                            |
| botania:challenge/odin_ring                                          | [ロスタイムメモリー]                                                          | 获得战利品：奥丁之戒                                                                                                                                      | botania:challenge/root                            |
| botania:challenge/pinkinator                                         | [Decorator]                                                          | 使用粉色手炮                                                                                                                                          | botania:challenge/root                            |
| botania:challenge/rank_ss_pick                                       | [六兆年と一夜物語]                                                           | 用SS级的泰拉粉碎者挖穿世界                                                                                                                                  | botania:challenge/root                            |
| botania:challenge/root                                               | [植物魔法挑战]                                                             | 为高阶植物学家准备的挑战                                                                                                                                    | -                                                 |
| botania:challenge/super_corporea_request                             | [invader：girl]                                                       | 成功从多媒体索引处请求单种物品至少50,000个                                                                                                                        | botania:challenge/root                            |
| botania:challenge/thor_ring                                          | [ワンステップ?レイヤード]                                                       | 获得战利品：托尔之戒                                                                                                                                      | botania:challenge/root                            |
| botania:main/bauble_wear                                             | [Inner Arts]                                                         | 做出一件饰品并佩戴                                                                                                                                       | botania:main/mana_pool_pickup                     |
| botania:main/brew_pickup                                             | [オサナナブルー]                                                            | 制作一个植物酿造台并用他酿造一种药水                                                                                                                              | botania:main/rune_pickup                          |
| botania:main/bubbell_pickup                                          | [深海少女]                                                               | 制作一株气泡铃来方便水下建筑                                                                                                                                  | botania:main/elf_portal_open                      |
| botania:main/cacophonium_craft                                       | [ノイジーラバーソウル]                                                         | 制作一个不和谐之音来激怒你的敌人                                                                                                                                | botania:main/root                                 |
| botania:main/corporea_craft                                          | [パケットヒーロー]                                                           | 使用多媒体网络合成一个方块                                                                                                                                   | botania:main/ender_air_make                       |
| botania:main/crafting_halo_craft                                     | [Segments Blue]                                                      | 制作一个合成环以方便合成                                                                                                                                    | botania:main/mana_pool_pickup                     |
| botania:main/dandelifeon_pickup                                      | [ドーナツホール]                                                            | 制作一朵启命英来挑战你的心智                                                                                                                                  | botania:main/gaia_guardian_kill                   |
| botania:main/dirt_rod_craft                                          | [ロクベル]                                                               | 制作一根泥gun...哦不，是大地法杖                                                                                                                             | botania:main/rune_pickup                          |
| botania:main/elf_portal_open                                         | [ワールド?コーリング]                                                         | 打开通往精灵王国-亚尔夫海姆的传送门                                                                                                                              | botania:main/terrasteel_pickup                    |
| botania:main/enchanter_make                                          | [Odds&Ends]                                                          | 制作一个魔力附魔台来更好的控制附魔                                                                                                                               | botania:main/mana_pool_pickup                     |
| botania:main/ender_air_make                                          | [Imitation Air]                                                      | 收集一瓶末地空气                                                                                                                                        | botania:main/elf_portal_open                      |
| botania:main/flower_pickup                                           | [Sky of Beginning]                                                   | 拾取一朵神秘花                                                                                                                                         | botania:main/root                                 |
| botania:main/functional_flower                                       | [有頂天ビバーチェ]                                                           | 在花药台制作一朵功能花                                                                                                                                     | botania:main/mana_pool_pickup                     |
| botania:main/gaia_guardian_kill                                      | [デッドアンドシーク]                                                          | 在盖亚仪式中召唤并击杀一只盖亚守护者                                                                                                                              | botania:main/elf_portal_open                      |
| botania:main/generating_flower                                       | [エレクトリック?マジック]                                                       | 在花药台制作一朵产能花                                                                                                                                     | botania:main/lexicon_use                          |
| botania:main/heisei_dream_pickup                                     | [ヘイセイカタクリズム]                                                         | 制作一朵平成之梦让怪物们窝里斗                                                                                                                                 | botania:main/elf_portal_open                      |
| botania:main/kekimurus_pickup                                        | [放課後ストライド]                                                           | 制作一朵贪食花来提供大量魔力                                                                                                                                  | botania:main/elf_portal_open                      |
| botania:main/lexicon_use                                             | [現実的論理主義者]                                                           | 打开一本植物魔法辞典并浏览目录                                                                                                                                 | botania:main/root                                 |
| botania:main/luminizer_ride                                          | [ワールズエンド?ダンスホール]                                                     | 制作一些微光并用它来进行传输                                                                                                                                  | botania:main/ender_air_make                       |
| botania:main/mana_blaster_shoot                                      | [M‘AIDER遭難ガール]                                                       | 合成魔力脉冲枪再发射脉冲                                                                                                                                    | botania:main/rune_pickup                          |
| botania:main/mana_bomb_ignite                                        | [Under of Fragments]                                                 | 制作一个魔力风暴，并在宽阔的地方点燃它                                                                                                                             | botania:main/gaia_guardian_kill                   |
| botania:main/mana_cart_craft                                         | [ハウトゥー世界征服]                                                          | 制作一个用魔力矿车进行的长距离魔力运输系统                                                                                                                           | botania:main/mana_pool_pickup                     |
| botania:main/mana_cookie_eat                                         | [腐れ外道とチョコレゐト]                                                        | 注魔一块曲奇并吃掉                                                                                                                                       | botania:main/mana_pool_pickup                     |
| botania:main/mana_pool_pickup                                        | [Vivid Wave]                                                         | 造一个魔力池来储存魔力                                                                                                                                     | botania:main/generating_flower                    |
| botania:main/manaweave_armor_craft                                   | [想像フォレスト]                                                            | 制作一套魔力布匹制作的装甲来提高你的魔力效率                                                                                                                          | botania:main/mana_pool_pickup                     |
| botania:main/pollidisiac_pickup                                      | [ロミオとシンデレラ]                                                          | 做一个畜牧花，在空气中制造爱情立场                                                                                                                               | botania:main/rune_pickup                          |
| botania:main/root                                                    | [植物魔法]                                                               | 这里便是植物魔法的描述。                                                                                                                                    | -                                                 |
| botania:main/rune_pickup                                             | [drop pop candy]                                                     | 用符文祭坛制作符文                                                                                                                                       | botania:main/mana_pool_pickup                     |
| botania:main/spark_craft                                             | [LIVEDRIVE]                                                          | 制作火花协助传输魔力                                                                                                                                      | botania:main/mana_pool_pickup                     |
| botania:main/spawner_mover_use                                       | [パンツ脱げるもん！]                                                          | 用一个生命聚合器来转移刷怪笼                                                                                                                                  | botania:main/gaia_guardian_kill                   |
| botania:main/terrasteel_pickup                                       | [Dancer in the Dark]                                                 | 用泰拉凝聚板制作一块泰拉钢锭                                                                                                                                  | botania:main/rune_pickup                          |
| botania:main/terrasteel_weapon_craft                                 | [絶境パラノイア]                                                            | 用泰拉锭制作的武器武装你自己                                                                                                                                  | botania:main/terrasteel_pickup                    |
| botania:main/tiara_wings                                             | [Heart Shooter]                                                      | 制作天翼族之冠并用翅膀装饰它                                                                                                                                  | botania:main/gaia_guardian_kill                   |
| botania:main/tiny_potato_pet                                         | [Just Be Friends]                                                    | 做出一个小土豆再爱抚它                                                                                                                                     | botania:main/mana_pool_pickup                     |
| botania_tweaks:octuple_potato                                        | [这就是爱]                                                               | 放置极限超级巨大土豆。这是人为的，惊人的力量                                                                                                                          | botania:main/tiny_potato_pet                      |
| cfm:all_clean                                                        | [洗净]                                                                 | 洗澡                                                                                                                                              | cfm:bathroom                                      |
| cfm:appliance_city                                                   | [家电城]                                                                | 在家里购置一个家电                                                                                                                                       | cfm:install                                       |
| cfm:bathroom                                                         | [清理自己]                                                               | 在你家里放置一个卫生间家具。                                                                                                                                  | cfm:install                                       |
| cfm:buy_item                                                         | [$$$]                                                                | 在电脑上购买物品                                                                                                                                        | cfm:modern_technology                             |
| cfm:careful                                                          | [电击]                                                                 | 用电栅栏杀死些什么                                                                                                                                       | cfm:modern_technology                             |
| cfm:cook_item                                                        | [大厨]                                                                 | 在烤箱里烤一些食物                                                                                                                                       | cfm:appliance_city                                |
| cfm:copy_item                                                        | [复印]                                                                 | 用打印机复制一本附魔书                                                                                                                                     | cfm:modern_technology                             |
| cfm:dingdong                                                         | [叮咚]                                                                 | 你知道该怎么做：-）                                                                                                                                      | cfm:minekea                                       |
| cfm:first_mail                                                       | [第一个包裹]                                                              | 我不知道里面是什么                                                                                                                                       | cfm:mail_box                                      |
| cfm:freeze_item                                                      | [冷冻]                                                                 | 在冰箱中冷冻一些东西                                                                                                                                      | cfm:appliance_city                                |
| cfm:gardening                                                        | [园艺]                                                                 | 在你家门前做个花园                                                                                                                                       | cfm:install                                       |
| cfm:heyeyey                                                          | [HEYYEYAAEYAAAEYAEYAA]                                               | 我说：嘿，怎么回事？                                                                                                                                      | cfm:modern_technology                             |
| cfm:house_party                                                      | [家庭聚会]                                                               | 打开立体声音响开始一场家庭聚会                                                                                                                                 | cfm:modern_technology                             |
| cfm:install                                                          | [你已经安装好了！]                                                           | 非常感谢您安装 MrCrayfish 的家具模组！                                                                                                                       | cfm:root                                          |
| cfm:jeb_couch                                                        | [狂欢沙发]                                                               | jeb_ <3                                                                                                                                         | cfm:minekea                                       |
| cfm:mail_box                                                         | [你有新的邮件！]                                                            | 放置一个信箱在你家门前                                                                                                                                     | cfm:gardening                                     |
| cfm:minekea                                                          | [工艺时间]                                                               | 合成椅子或桌子                                                                                                                                         | cfm:install                                       |
| cfm:modern_technology                                                | [科技进阶]                                                               | 在家中购置一份高科技产品                                                                                                                                    | cfm:install                                       |
| cfm:place_tree                                                       | [铃儿响叮当]                                                              | 放置一棵圣诞树                                                                                                                                         | cfm:minekea                                       |
| cfm:privacy                                                          | [性感时间]                                                               | 用窗帘或百叶窗遮蔽你的窗户                                                                                                                                   | cfm:minekea                                       |
| cfm:root                                                             | [MrCrayfish 的家具]                                                     | 里面包含家具 mod 的所有进度                                                                                                                                | -                                                 |
| cfm:send_mail                                                        | [发送邮件]                                                               | 在其他玩家的信箱里放一个信封                                                                                                                                  | cfm:mail_box                                      |
| cfm:tapped                                                           | [水龙头]                                                                | 使用水龙头获得水                                                                                                                                        | cfm:gardening                                     |
| cfm:unwrap_present                                                   | [收到礼物]                                                               | 打开你朋友送来的礼物                                                                                                                                      | cfm:place_tree                                    |
| cfm:what_did_you_eat                                                 | [便秘]                                                                 | 也许我不会再吃一遍                                                                                                                                       | cfm:bathroom                                      |
| chancecubes:chance_icosahedron                                       | [迪斯科球！]                                                              | 打开一个机会二十面体                                                                                                                                      | chancecubes:root                                  |
| chancecubes:giant_chance_cube                                        | [BWWWWAAAAAMMMMM!]                                                   | 打破一个巨型机会方块                                                                                                                                      | chancecubes:root                                  |
| chancecubes:herobrine                                                | [他是真的？？]                                                             | 生成一个Herobrine                                                                                                                                   | chancecubes:root                                  |
| chancecubes:its_a_lie                                                | [这是假的！]                                                              | 是的，蛋糕是个谎言                                                                                                                                       | chancecubes:root                                  |
| chancecubes:lonely_dirt                                              | [孤独的泥土]                                                              | 获得一块孤独的泥土                                                                                                                                       | chancecubes:root                                  |
| chancecubes:root                                                     | [机会方块]                                                               | 机会与技巧的游戏                                                                                                                                        | -                                                 |
| chancecubes:wither                                                   | [这是真的么？？]                                                            | 生成一个奇异的凋零                                                                                                                                       | chancecubes:root                                  |
| cqrepoured:cqr/bosses/kill_boarmage                                  | [这个女孩着火了]                                                            | 打败一只野猪法师                                                                                                                                        | cqrepoured:cqr/challenger                         |
| cqrepoured:cqr/bosses/kill_giant_spider                              | [The only good spider...]                                            | ...is a dead spider! Defeat a giant spider                                                                                                      | cqrepoured:cqr/challenger                         |
| cqrepoured:cqr/bosses/kill_giant_tortoise                            | [旋转跳跃]                                                               | 打败一只巨龟                                                                                                                                          | cqrepoured:cqr/challenger                         |
| cqrepoured:cqr/bosses/kill_lich                                      | [已经够魔法了！]                                                            | 打败一位巫妖                                                                                                                                          | cqrepoured:cqr/challenger                         |
| cqrepoured:cqr/bosses/kill_necromancer                               | [起死回生]                                                               | 打败亡灵巫师                                                                                                                                          | cqrepoured:cqr/challenger                         |
| cqrepoured:cqr/bosses/kill_nether_dragon                             | [这不是哥斯拉]                                                             | 打败一只下界妖龙                                                                                                                                        | cqrepoured:cqr/challenger                         |
| cqrepoured:cqr/bosses/kill_pirate_captain                            | [Arrr!]                                                              | 打败海盗船长                                                                                                                                          | cqrepoured:cqr/challenger                         |
| cqrepoured:cqr/bosses/kill_walker_king                               | [好对手]                                                                | 打败深渊王                                                                                                                                           | cqrepoured:cqr/challenger                         |
| cqrepoured:cqr/challenger                                            | [挑战者]                                                                | 打败模组里的一个BOSS                                                                                                                                    | cqrepoured:cqr/root                               |
| cqrepoured:cqr/champion                                              | [地牢之王]                                                               | 击败每一个BOSS至少一次                                                                                                                                   | cqrepoured:cqr/challenger                         |
| cqrepoured:cqr/ha_got_you                                            | [哈！抓住你了！]                                                            | 被本模组的怪物杀死                                                                                                                                       | cqrepoured:cqr/root                               |
| cqrepoured:cqr/new_captain                                           | [现在谁是船长？]                                                            | 获取海盗船长的武器                                                                                                                                       | cqrepoured:cqr/bosses/kill_pirate_captain         |
| cqrepoured:cqr/not_so_friendly                                       | [不太友好。。。]                                                            | 遭遇深渊漫步者                                                                                                                                         | cqrepoured:cqr/root                               |
| cqrepoured:cqr/not_so_strong                                         | [屑对手]                                                                | 挑战BOSS失败                                                                                                                                        | cqrepoured:cqr/ha_got_you                         |
| cqrepoured:cqr/root                                                  | [寻找巧克力重铸版]                                                           | 欢迎来到重铸版的寻找巧克力！                                                                                                                                  | -                                                 |
| cqrepoured:cqr/wear_the_turtle                                       | [双足铁王八]                                                              | 现在我是坦克了！获得全套甲胄                                                                                                                                  | cqrepoured:cqr/bosses/kill_giant_tortoise         |
| defiledlands:main/blastem_fruit_blazing                              | [用火洗涤]                                                               | 合成燃烧的爆炸果实                                                                                                                                       | defiledlands:main/hephaestite                     |
| defiledlands:main/book_wyrm_breed                                    | [爱的气味]                                                               | 用怪味糖喂食两只书卷之龙                                                                                                                                    | defiledlands:main/root                            |
| defiledlands:main/book_wyrm_breed_max_level                          | [基因工程]                                                               | 达到30附魔等级时繁殖书卷之龙                                                                                                                                 | defiledlands:main/book_wyrm_breed                 |
| defiledlands:main/book_wyrm_breed_perfect                            | [完美标本]                                                               | 得到完美的标本后繁殖书卷之龙                                                                                                                                  | defiledlands:main/book_wyrm_breed_max_level       |
| defiledlands:main/discover_all_biomes                                | [不洁的朝圣]                                                              | 发现所有天然的污秽群系                                                                                                                                     | defiledlands:main/root                            |
| defiledlands:main/hephaestite                                        | [锻神的礼物]                                                              | 挖掘赫菲斯辛矿石                                                                                                                                        | defiledlands:main/root                            |
| defiledlands:main/kill_all_mobs                                      | [横扫大地]                                                               | 战胜所有的污秽之地怪物                                                                                                                                     | defiledlands:main/root                            |
| defiledlands:main/ravaging_tool                                      | [掌控毁灭的人]                                                             | 用毁灭精华制作工具                                                                                                                                       | defiledlands:main/summon_destroyer                |
| defiledlands:main/root                                               | [污秽之地]                                                               | 一阵寒意爬上了你的脊背...                                                                                                                                  | -                                                 |
